query_id	corpus_id	rank
3086	196427	2
3086	6356	3
3086	444405	4
3086	11311	5
3086	314342	6
3086	285780	7
3086	149305	8
3086	169240	9
3086	8468	10
3088	93890	1
3088	534809	2
3088	509939	3
3088	106070	4
3088	8200	5
3088	477823	6
3088	270992	7
3088	375992	8
3088	304941	9
3088	407372	10
3089	203729	1
3089	46818	2
3089	398131	3
3089	581555	4
3089	465020	5
3089	576931	6
3089	10935	7
3089	72964	8
3089	458586	9
3089	27687	10
3090	11126	1
3090	3495	2
3090	384213	3
3090	593	4
3090	2103	5
3090	4168	6
3090	17906	7
3090	54257	8
3090	21975	9
3090	277190	10
3093	214518	1
3093	45094	2
3093	491600	3
3093	356862	4
3093	225030	5
3093	106161	6
3093	5836	7
3093	286981	8
3093	181371	9
3093	545789	10
3094	272137	1
3094	593	2
3094	476763	3
3094	22819	4
3094	2854	5
3094	86383	6
3094	376286	7
3094	1642	8
3094	217824	9
3094	115552	10
3095	115922	1
3095	301485	2
3095	2646	3
3095	45853	4
3095	58291	5
3095	71732	6
3095	431395	7
3095	14776	8
3095	125647	9
3095	5064	10
3097	6356	1
3097	21225	2
3097	353415	3
3097	232286	4
3097	112271	5
3097	323145	6
3097	103333	7
3097	308208	8
3097	523949	9
3097	43974	10
3098	509939	1
3098	22611	2
3098	345129	3
3098	285085	4
3098	251715	5
3098	207144	6
3098	578625	7
3098	77963	8
3098	324867	9
3098	404222	10
3099	76257	1
3099	206794	2
3099	224371	3
3099	534032	4
3099	283066	5
3099	439420	6
3099	451849	7
3099	6356	8
3099	158922	9
3099	4739	10
3100	213185	1
3100	66356	2
3100	346374	3
3100	151023	4
3100	40276	5
3100	506108	6
3100	297965	7
3100	34087	8
3100	19183	9
3100	257168	10
3104	416180	1
3104	9683	2
3104	10011	3
3104	138	4
3104	82163	5
3104	285745	6
3104	16681	7
3104	164047	8
3104	123956	9
3104	25719	10
3105	509430	1
3105	379275	2
3105	193404	3
3105	183999	4
3105	266812	5
3105	291220	6
3105	117576	7
3105	466883	8
3105	222522	9
3105	363204	10
3106	586026	1
3106	72209	2
3106	39125	3
3106	466213	4
3106	277812	5
3106	1011	6
3106	150857	7
3106	355679	8
3106	345942	9
3106	352640	10
3107	33304	1
3107	110367	2
3107	277	3
3107	133194	4
3107	687	5
3107	26339	6
3107	1528	7
3107	1705	8
3107	14061	9
3107	509197	10
3108	390368	1
3108	252843	2
3108	66356	3
3108	40276	4
3108	272425	5
3108	26011	6
3108	69306	7
3108	64556	8
3108	178697	9
3108	84528	10
3109	577498	1
3109	148019	2
3109	324779	3
3109	361976	4
3109	12740	5
3109	224695	6
3109	55002	7
3109	142592	8
3109	204297	9
3109	367391	10
3110	132777	1
3110	438	2
3110	232508	3
3110	44839	4
3110	53541	5
3110	20810	6
3110	27283	7
3110	74864	8
3110	371910	9
3110	300254	10
3111	299395	1
3111	3750	2
3111	19455	3
3111	2103	4
3111	63649	5
3111	389004	6
3111	460401	7
3111	289002	8
3111	67731	9
3111	395011	10
3112	328995	1
3112	206285	2
3112	14083	3
3112	35282	4
3112	352154	5
3112	420097	6
3112	915	7
3112	339249	8
3112	454287	9
3112	145299	10
3116	476582	1
3116	327729	2
3116	6526	3
3116	133193	4
3116	163353	5
3116	2040	6
3116	129988	7
3116	263648	8
3116	528661	9
3116	8126	10
3118	34246	1
3118	336441	2
3118	13732	3
3118	12367	4
3118	540816	5
3118	104448	6
3118	52351	7
3118	582340	8
3118	576001	9
3118	13139	10
3121	1897	1
3121	411606	2
3121	88539	3
3121	212783	4
3121	51086	5
3121	78367	6
3121	42942	7
3121	56907	8
3121	17906	9
3121	149577	10
3122	58009	1
3122	121595	2
3122	28134	3
3122	1103	4
3122	10531	5
3122	285560	6
3122	748	7
3122	433730	8
3122	389750	9
3122	152286	10
3123	95371	1
3123	181787	2
3123	166844	3
3123	312415	4
3123	265817	5
3123	275678	6
3123	467894	7
3123	394551	8
3123	35109	9
3123	182915	10
3126	447922	1
3126	38747	2
3126	64212	3
3126	367863	4
3126	1941	5
3126	482955	6
3126	55422	7
3126	134978	8
3126	8186	9
3126	334646	10
3127	483232	1
3127	450949	2
3127	206350	3
3127	105607	4
3127	122260	5
3127	543312	6
3127	99708	7
3127	39247	8
3127	277217	9
3127	331598	10
3128	88575	1
3128	114319	2
3128	45190	3
3128	20378	4
3128	3279	5
3128	70540	6
3128	65120	7
3128	102026	8
3128	560558	9
3128	532211	10
3129	9478	1
3129	23983	2
3129	315168	3
3129	479558	4
3129	112271	5
3129	491923	6
3129	274573	7
3129	174987	8
3129	382558	9
3129	263557	10
3130	129255	1
3130	336144	2
3130	4066	3
3130	96110	4
3130	325612	5
3130	19040	6
3130	26939	7
3130	287991	8
3130	127434	9
3130	500863	10
3131	372782	1
3131	985	2
3131	50737	3
3131	2205	4
3131	11730	5
3131	379732	6
3131	322086	7
3131	439840	8
3131	165691	9
3131	450984	10
3134	143334	1
3134	179073	2
3134	426591	3
3134	551766	4
3134	47714	5
3134	279169	6
3134	554891	7
3134	377444	8
3134	114439	9
3134	564007	10
3135	165759	1
3135	5778	2
3135	2128	3
3135	9597	4
3135	530425	5
3135	483644	6
3135	74283	7
3135	136981	8
3135	125168	9
3135	206285	10
3136	232011	1
3136	137459	2
3136	13318	3
3136	3623	4
3136	151203	5
3136	77447	6
3136	194014	7
3136	6447	8
3136	252653	9
3136	117427	10
3137	184137	1
3137	397369	2
3137	553165	3
3137	246652	4
3137	419607	5
3137	480732	6
3137	63250	7
3137	135896	8
3137	12924	9
3137	426687	10
3138	863	1
3138	108330	2
3138	122074	3
3138	34884	4
3138	146277	5
3138	419499	6
3138	242008	7
3138	378384	8
3138	8480	9
3138	338539	10
3139	584419	1
3139	16426	2
3139	114900	3
3139	497300	4
3139	115702	5
3139	1953	6
3139	579315	7
3139	113558	8
3139	505461	9
3139	445039	10
3140	375706	1
3140	135031	2
3140	115815	3
3140	54394	4
3140	863	5
3140	14421	6
3140	310112	7
3140	417	8
3140	174310	9
3140	550319	10
3141	488920	1
3141	15650	2
3141	510233	3
3141	407551	4
3141	3118	5
3141	193303	6
3141	404224	7
3141	575554	8
3141	306782	9
3141	105542	10
3142	115111	1
3142	320953	2
3142	233795	3
3142	20054	4
3142	125613	5
3142	172722	6
3142	28039	7
3142	264586	8
3142	53945	9
3142	586647	10
3143	393164	1
3143	36074	2
3143	58426	3
3143	64168	4
3143	129255	5
3143	401266	6
3143	313899	7
3143	341148	8
3143	748	9
3143	95397	10
3144	2128	1
3144	5778	2
3144	7074	3
3144	117965	4
3144	119051	5
3144	123027	6
3144	66470	7
3144	187975	8
3144	38046	9
3144	61022	10
3145	43603	1
3145	153605	2
3145	159636	3
3145	293679	4
3145	9597	5
3145	319760	6
3145	292572	7
3145	63243	8
3145	7882	9
3145	173084	10
3146	385955	1
3146	45970	2
3146	67472	3
3146	243797	4
3146	27930	5
3146	411084	6
3146	277	7
3146	114092	8
3146	87722	9
3146	220486	10
3147	72209	1
3147	282681	2
3147	417866	3
3147	42665	4
3147	57229	5
3147	4457	6
3147	585975	7
3147	175072	8
3147	482483	9
3147	577284	10
3150	180592	1
3150	147816	2
3150	330435	3
3150	481102	4
3150	276934	5
3150	544381	6
3150	294780	7
3150	295906	8
3150	231279	9
3150	197520	10
3151	18242	1
3151	361042	2
3151	85177	3
3151	4188	4
3151	53637	5
3151	751	6
3151	7428	7
3151	336145	8
3151	202286	9
3151	66716	10
3152	192307	1
3152	245117	2
3152	3118	3
3152	277666	4
3152	11184	5
3152	420097	6
3152	595625	7
3152	271153	8
3152	15785	9
3152	10017	10
3154	484946	1
3154	9116	2
3154	255777	3
3154	33840	4
3154	239774	5
3154	366526	6
3154	554214	7
3154	232520	8
3154	181792	9
3154	183689	10
3156	557870	1
3156	190635	2
3156	5203	3
3156	2460	4
3156	195839	5
3156	293363	6
3156	369996	7
3156	30770	8
3156	173929	9
3156	194563	10
3157	12146	1
3157	381753	2
3157	2648	3
3157	52538	4
3157	3217	5
3157	1506	6
3157	250294	7
3157	206313	8
3157	994	9
3157	958	10
3158	110862	1
3158	347186	2
3158	9748	3
3158	15096	4
3158	84528	5
3158	158136	6
3158	130649	7
3158	4331	8
3158	423074	9
3158	387010	10
3159	311252	1
3159	15319	2
3159	382008	3
3159	593	4
3159	114435	5
3159	648	6
3159	69495	7
3159	13187	8
3159	267068	9
3159	41793	10
3164	36880	1
3164	5219	2
3164	102682	3
3164	119853	4
3164	101511	5
3164	773	6
3164	11936	7
3164	475478	8
3164	379170	9
3164	311349	10
3165	35369	1
3165	80156	2
3165	10813	3
3165	528940	4
3165	75658	5
3165	485760	6
3165	487817	7
3165	89311	8
3165	516214	9
3165	212157	10
3166	5715	1
3166	725	2
3166	6341	3
3166	30090	4
3166	9814	5
3166	319043	6
3166	585661	7
3166	257916	8
3166	2460	9
3166	4066	10
3167	88942	1
3167	2128	2
3167	3376	3
3167	555947	4
3167	475748	5
3167	441260	6
3167	79219	7
3167	445655	8
3167	90927	9
3167	317419	10
3168	65587	1
3168	339716	2
3168	235399	3
3168	370754	4
3168	42129	5
3168	70194	6
3168	220486	7
3168	31462	8
3168	349417	9
3168	379311	10
3169	220147	1
3169	340730	2
3169	72024	3
3169	117177	4
3169	73260	5
3169	2430	6
3169	72536	7
3169	447812	8
3169	13299	9
3169	30959	10
3170	536059	1
3170	312679	2
3170	396817	3
3170	131327	4
3170	104857	5
3170	125986	6
3170	2981	7
3170	4794	8
3170	92938	9
3170	44150	10
3173	53155	1
3173	1897	2
3173	400291	3
3173	229546	4
3173	549437	5
3173	985	6
3173	4783	7
3173	359039	8
3173	16068	9
3173	104134	10
3174	434289	1
3174	37070	2
3174	57517	3
3174	1642	4
3174	664	5
3174	57211	6
3174	592780	7
3174	11126	8
3174	20670	9
3174	126559	10
3175	232063	1
3175	125309	2
3175	173865	3
3175	156405	4
3175	185282	5
3175	18702	6
3175	591940	7
3175	342694	8
3175	378060	9
3175	548	10
3178	560308	1
3178	427884	2
3178	488258	3
3178	74822	4
3178	35270	5
3178	96043	6
3178	265904	7
3178	522532	8
3178	16997	9
3178	34626	10
3181	485304	1
3181	294899	2
3181	451897	3
3181	345448	4
3181	547835	5
3181	9814	6
3181	376236	7
3181	360048	8
3181	84200	9
3181	268142	10
3182	521769	1
3182	35434	2
3182	478	3
3182	483998	4
3182	70456	5
3182	316307	6
3182	142637	7
3182	343290	8
3182	134400	9
3182	86383	10
3183	89807	1
3183	150053	2
3183	13975	3
3183	159911	4
3183	5934	5
3183	147589	6
3183	86406	7
3183	9325	8
3183	67045	9
3183	1642	10
3185	206844	1
3185	266443	2
3185	303615	3
3185	240781	4
3185	416625	5
3185	244111	6
3185	300695	7
3185	444390	8
3185	134312	9
3185	49307	10
3188	89297	1
3188	65587	2
3188	144261	3
3188	384265	4
3188	63848	5
3188	232932	6
3188	324197	7
3188	962	8
3188	110856	9
3188	330729	10
3190	419986	1
3190	294	2
3190	394326	3
3190	590233	4
3190	303037	5
3190	136515	6
3190	593761	7
3190	269550	8
3190	76515	9
3190	467529	10
3191	61792	1
3191	332323	2
3191	137478	3
3191	58009	4
3191	307518	5
3191	341652	6
3191	239998	7
3191	236611	8
3191	386278	9
3191	576624	10
3192	69171	1
3192	1897	2
3192	378972	3
3192	6106	4
3192	305907	5
3192	57622	6
3192	185146	7
3192	36880	8
3192	37346	9
3192	542075	10
3193	15202	1
3193	528186	2
3193	2460	3
3193	47441	4
3193	365899	5
3193	6341	6
3193	170481	7
3193	173163	8
3193	405633	9
3193	485195	10
3194	162940	1
3194	102682	2
3194	508895	3
3194	157712	4
3194	66039	5
3194	197478	6
3194	84528	7
3194	83758	8
3194	13496	9
3194	198532	10
3195	123902	1
3195	408043	2
3195	61230	3
3195	300081	4
3195	122986	5
3195	12787	6
3195	106981	7
3195	138691	8
3195	115968	9
3195	10180	10
3197	472663	1
3197	313897	2
3197	204202	3
3197	120059	4
3197	93836	5
3197	489103	6
3197	369266	7
3197	178446	8
3197	65702	9
3197	72024	10
3198	187633	1
3198	2460	2
3198	42611	3
3198	282067	4
3198	427175	5
3198	420600	6
3198	337817	7
3198	173163	8
3198	66963	9
3198	587778	10
3199	8674	1
3199	120691	2
3199	50000	3
3199	346852	4
3199	5203	5
3199	44593	6
3199	1766	7
3199	172065	8
3199	72375	9
3199	537593	10
3202	232736	1
3202	11722	2
3202	14862	3
3202	738	4
3202	3155	5
3202	593	6
3202	334921	7
3202	583354	8
3202	85229	9
3202	511072	10
3203	51086	1
3203	21699	2
3203	30596	3
3203	371103	4
3203	1705	5
3203	330	6
3203	2809	7
3203	12906	8
3203	556696	9
3203	479444	10
3204	418480	1
3204	539570	2
3204	205217	3
3204	4331	4
3204	1705	5
3204	67728	6
3204	290862	7
3204	82199	8
3204	215214	9
3204	398206	10
3205	73876	1
3205	71338	2
3205	144190	3
3205	773	4
3205	305579	5
3205	11936	6
3205	585916	7
3205	294	8
3205	4457	9
3205	120785	10
3206	55522	1
3206	325332	2
3206	585661	3
3206	140500	4
3206	46433	5
3206	5191	6
3206	234148	7
3206	81416	8
3206	583321	9
3206	52445	10
3207	6356	1
3207	11601	2
3207	133935	3
3207	19837	4
3207	390751	5
3207	74668	6
3207	113189	7
3207	40195	8
3207	173431	9
3207	39041	10
3209	588244	1
3209	73666	2
3209	9753	3
3209	405283	4
3209	480400	5
3209	381753	6
3209	121551	7
3209	190011	8
3209	93828	9
3209	548299	10
3210	49614	1
3210	125685	2
3210	15841	3
3210	242529	4
3210	436071	5
3210	443002	6
3210	145864	7
3210	52438	8
3210	597574	9
3210	119883	10
3211	5203	1
3211	541144	2
3211	6113	3
3211	433993	4
3211	69434	5
3211	514281	6
3211	11936	7
3211	13656	8
3211	261016	9
3211	48404	10
3214	9354	1
3214	46211	2
3214	171964	3
3214	161411	4
3214	11148	5
3214	258745	6
3214	548596	7
3214	559105	8
3214	580085	9
3214	296006	10
3215	420118	1
3215	7432	2
3215	289801	3
3215	5602	4
3215	488009	5
3215	18502	6
3215	11935	7
3215	433730	8
3215	581635	9
3215	70389	10
3216	1897	1
3216	69171	2
3216	291486	3
3216	263174	4
3216	287896	5
3216	6106	6
3216	184386	7
3216	39289	8
3216	530175	9
3216	183880	10
3218	60952	1
3218	396576	2
3218	4783	3
3218	322838	4
3218	22960	5
3218	1897	6
3218	263648	7
3218	24612	8
3218	60261	9
3218	105444	10
3222	421114	1
3222	12351	2
3222	184977	3
3222	260795	4
3222	350315	5
3222	45090	6
3222	571006	7
3222	815	8
3222	414091	9
3222	583666	10
3224	593	1
3224	185750	2
3224	507408	3
3224	187085	4
3224	17215	5
3224	54333	6
3224	46893	7
3224	171576	8
3224	225336	9
3224	10103	10
3225	18257	1
3225	138419	2
3225	2755	3
3225	176830	4
3225	336093	5
3225	687	6
3225	376353	7
3225	518681	8
3225	161676	9
3225	100474	10
3227	14190	1
3227	171763	2
3227	573235	3
3227	522587	4
3227	7774	5
3227	35674	6
3227	332675	7
3227	157751	8
3227	34531	9
3227	210707	10
3228	687	1
3228	17604	2
3228	17219	3
3228	526056	4
3228	464753	5
3228	510101	6
3228	241585	7
3228	2810	8
3228	1614	9
3228	2311	10
3231	30772	1
3231	93009	2
3231	100	3
3231	687	4
3231	36717	5
3231	228774	6
3231	344378	7
3231	114182	8
3231	209755	9
3231	56558	10
3232	1642	1
3232	391766	2
3232	102507	3
3232	462831	4
3232	3217	5
3232	186804	6
3232	293083	7
3232	28060	8
3232	503988	9
3232	278168	10
3233	222693	1
3233	467778	2
3233	151971	3
3233	294	4
3233	474318	5
3233	69960	6
3233	329270	7
3233	137444	8
3233	4066	9
3233	217377	10
3234	208842	1
3234	158845	2
3234	134332	3
3234	366869	4
3234	43027	5
3234	1311	6
3234	7243	7
3234	288823	8
3234	110081	9
3234	94435	10
3235	136139	1
3235	402728	2
3235	9814	3
3235	4066	4
3235	9731	5
3235	36826	6
3235	16778	7
3235	99379	8
3235	235808	9
3235	251672	10
3237	282103	1
3237	199069	2
3237	312819	3
3237	985	4
3237	147412	5
3237	289844	6
3237	258423	7
3237	341102	8
3237	19457	9
3237	446059	10
3238	59	1
3238	2648	2
3238	287458	3
3238	52837	4
3238	310743	5
3238	384819	6
3238	1577	7
3238	272798	8
3238	96606	9
3238	915	10
3240	46266	1
3240	2430	2
3240	690	3
3240	26339	4
3240	103969	5
3240	117509	6
3240	308549	7
3240	23983	8
3240	49235	9
3240	498417	10
3241	1394	1
3241	56598	2
3241	2103	3
3241	59687	4
3241	41793	5
3241	323601	6
3241	277	7
3241	17906	8
3241	50000	9
3241	457189	10
3242	73700	1
3242	157627	2
3242	451432	3
3242	105340	4
3242	439349	5
3242	456389	6
3242	35002	7
3242	83421	8
3242	435211	9
3242	395572	10
3243	163987	1
3243	530	2
3243	498752	3
3243	272585	4
3243	371720	5
3243	575554	6
3243	26203	7
3243	140835	8
3243	357706	9
3243	169548	10
3244	122030	1
3244	71097	2
3244	325235	3
3244	571265	4
3244	105373	5
3244	440522	6
3244	121560	7
3244	516067	8
3244	188530	9
3244	182341	10
3246	78086	1
3246	6207	2
3246	15604	3
3246	120312	4
3246	9336	5
3246	5191	6
3246	97035	7
3246	160535	8
3246	382908	9
3246	5203	10
3247	561703	1
3247	12451	2
3247	100546	3
3247	473963	4
3247	222	5
3247	301998	6
3247	593	7
3247	145404	8
3247	5607	9
3247	1134	10
3249	92406	1
3249	486525	2
3249	314163	3
3249	164275	4
3249	216108	5
3249	108486	6
3249	547033	7
3249	23074	8
3249	121382	9
3249	42329	10
3250	2718	1
3250	72529	2
3250	343708	3
3250	108890	4
3250	59411	5
3250	218565	6
3250	385320	7
3250	14111	8
3250	339017	9
3250	459953	10
3251	400738	1
3251	41962	2
3251	167302	3
3251	306149	4
3251	449523	5
3251	211218	6
3251	371441	7
3251	221337	8
3251	427859	9
3251	119211	10
3252	508597	1
3252	203626	2
3252	565568	3
3252	169309	4
3252	687	5
3252	4066	6
3252	475111	7
3252	357	8
3252	353546	9
3252	226980	10
3253	3279	1
3253	40424	2
3253	69774	3
3253	483777	4
3253	551145	5
3253	4181	6
3253	35357	7
3253	277	8
3253	88539	9
3253	67276	10
3255	991	1
3255	15163	2
3255	16292	3
3255	138	4
3255	479985	5
3255	241783	6
3255	173929	7
3255	273947	8
3255	205791	9
3255	467529	10
3256	5054	1
3256	434337	2
3256	209754	3
3256	30238	4
3256	224695	5
3256	96910	6
3256	440805	7
3256	725	8
3256	239446	9
3256	180644	10
3257	209826	1
3257	6356	2
3257	91405	3
3257	11601	4
3257	69654	5
3257	146218	6
3257	162523	7
3257	217242	8
3257	103333	9
3257	138535	10
3258	322825	1
3258	144190	2
3258	13240	3
3258	417769	4
3258	149341	5
3258	10180	6
3258	134458	7
3258	62397	8
3258	26122	9
3258	110624	10
3261	23609	1
3261	4168	2
3261	114908	3
3261	236931	4
3261	272008	5
3261	18855	6
3261	404339	7
3261	72375	8
3261	110716	9
3261	92462	10
3262	30159	1
3262	385506	2
3262	570860	3
3262	478807	4
3262	348315	5
3262	7311	6
3262	71569	7
3262	38016	8
3262	8088	9
3262	183323	10
3265	8542	1
3265	37276	2
3265	56332	3
3265	130817	4
3265	40768	5
3265	13543	6
3265	393355	7
3265	1562	8
3265	167943	9
3265	18671	10
3270	55634	1
3270	6356	2
3270	21225	3
3270	36481	4
3270	138849	5
3270	155922	6
3270	374731	7
3270	57960	8
3270	175019	9
3270	69654	10
3272	227533	1
3272	1705	2
3272	67731	3
3272	427727	4
3272	552810	5
3272	13495	6
3272	213339	7
3272	302049	8
3272	46737	9
3272	156832	10
3274	7632	1
3274	592309	2
3274	494808	3
3274	125696	4
3274	450147	5
3274	86474	6
3274	535918	7
3274	90290	8
3274	257980	9
3274	12987	10
3275	507107	1
3275	232566	2
3275	192083	3
3275	198945	4
3275	570639	5
3275	12435	6
3275	22425	7
3275	24323	8
3275	256395	9
3275	239030	10
3278	372666	1
3278	311704	2
3278	571800	3
3278	595822	4
3278	582104	5
3278	445942	6
3278	180166	7
3278	355273	8
3278	143862	9
3278	307206	10
3279	121063	1
3279	78594	2
3279	279845	3
3279	5715	4
3279	79612	5
3279	503836	6
3279	6341	7
3279	24260	8
3279	36801	9
3279	481052	10
3280	738	1
3280	173132	2
3280	33083	3
3280	67253	4
3280	962	5
3280	290352	6
3280	617	7
3280	372884	8
3280	17906	9
3280	23279	10
3281	476210	1
3281	347177	2
3281	471490	3
3281	687	4
3281	9731	5
3281	445218	6
3281	40941	7
3281	299774	8
3281	549957	9
3281	150477	10
3282	44150	1
3282	16068	2
3282	452405	3
3282	50000	4
3282	84770	5
3282	5219	6
3282	481052	7
3282	1766	8
3282	205196	9
3282	444589	10
3286	400983	1
3286	21786	2
3286	224811	3
3286	58009	4
3286	534870	5
3286	407911	6
3286	285185	7
3286	593	8
3286	334162	9
3286	21975	10
3287	45835	1
3287	277666	2
3287	117578	3
3287	18242	4
3287	547380	5
3287	137444	6
3287	78332	7
3287	4066	8
3287	687	9
3287	414188	10
3289	576384	1
3289	15270	2
3289	277370	3
3289	97094	4
3289	179066	5
3289	14609	6
3289	398806	7
3289	420589	8
3289	148250	9
3289	277812	10
3290	317552	1
3290	3217	2
3290	347919	3
3290	499154	4
3290	127012	5
3290	223033	6
3290	430071	7
3290	335226	8
3290	195100	9
3290	10082	10
3292	3279	1
3292	138383	2
3292	42951	3
3292	454610	4
3292	153660	5
3292	45970	6
3292	508610	7
3292	467575	8
3292	370244	9
3292	137353	10
3295	37398	1
3295	171761	2
3295	485304	3
3295	46658	4
3295	35159	5
3295	185673	6
3295	4066	7
3295	9814	8
3295	11311	9
3295	144363	10
3297	1897	1
3297	196365	2
3297	6106	3
3297	280699	4
3297	3373	5
3297	253898	6
3297	184386	7
3297	50000	8
3297	78367	9
3297	1766	10
3298	119117	1
3298	23774	2
3298	6643	3
3298	164732	4
3298	60981	5
3298	446628	6
3298	389131	7
3298	317419	8
3298	304179	9
3298	37070	10
3299	1103	1
3299	132180	2
3299	9522	3
3299	274945	4
3299	291600	5
3299	206756	6
3299	15951	7
3299	748	8
3299	102757	9
3299	2430	10
3301	124479	1
3301	487162	2
3301	311445	3
3301	121462	4
3301	68462	5
3301	76466	6
3301	501456	7
3301	588877	8
3301	51043	9
3301	556237	10
3302	392403	1
3302	67069	2
3302	3533	3
3302	36251	4
3302	98302	5
3302	63044	6
3302	209209	7
3302	9664	8
3302	189920	9
3302	579039	10
3303	39074	1
3303	67137	2
3303	180461	3
3303	12329	4
3303	20796	5
3303	20054	6
3303	182514	7
3303	291914	8
3303	230581	9
3303	456783	10
3307	484129	1
3307	271596	2
3307	44768	3
3307	78297	4
3307	217216	5
3307	446807	6
3307	372787	7
3307	554518	8
3307	356276	9
3307	115702	10
3309	423191	1
3309	441626	2
3309	506685	3
3309	593	4
3309	10103	5
3309	64554	6
3309	172251	7
3309	500238	8
3309	54400	9
3309	355159	10
3313	534975	1
3313	34246	2
3313	14255	3
3313	125	4
3313	150893	5
3313	2430	6
3313	310769	7
3313	293621	8
3313	1577	9
3313	130631	10
3314	44110	1
3314	25190	2
3314	140775	3
3314	13220	4
3314	15324	5
3314	28504	6
3314	44461	7
3314	335164	8
3314	53200	9
3314	34884	10
3315	49614	1
3315	105011	2
3315	184077	3
3315	1219	4
3315	177736	5
3315	422421	6
3315	2103	7
3315	311011	8
3315	436930	9
3315	336917	10
3316	176017	1
3316	21311	2
3316	299395	3
3316	203232	4
3316	57526	5
3316	38571	6
3316	15841	7
3316	99233	8
3316	17166	9
3316	129965	10
3317	335532	1
3317	557870	2
3317	28473	3
3317	170481	4
3317	47441	5
3317	24421	6
3317	112154	7
3317	42044	8
3317	255110	9
3317	50000	10
3318	119161	1
3318	120082	2
3318	192125	3
3318	294424	4
3318	340947	5
3318	412226	6
3318	593445	7
3318	155964	8
3318	4783	9
3318	427365	10
3319	50571	1
3319	1168	2
3319	7625	3
3319	2430	4
3319	287999	5
3319	318005	6
3319	220559	7
3319	181657	8
3319	8849	9
3319	115420	10
3322	800	1
3322	125355	2
3322	427145	3
3322	323768	4
3322	116631	5
3322	17426	6
3322	55463	7
3322	415705	8
3322	24032	9
3322	98654	10
3324	48529	1
3324	570874	2
3324	76776	3
3324	567749	4
3324	97729	5
3324	3455	6
3324	185156	7
3324	294	8
3324	599436	9
3324	89181	10
3326	456064	1
3326	34246	2
3326	340802	3
3326	88428	4
3326	1203	5
3326	35002	6
3326	379023	7
3326	22378	8
3326	155358	9
3326	14083	10
3327	347050	1
3327	202037	2
3327	268078	3
3327	149215	4
3327	99151	5
3327	58466	6
3327	124108	7
3327	378384	8
3327	25315	9
3327	157712	10
3328	104336	1
3328	262358	2
3328	57263	3
3328	35188	4
3328	65875	5
3328	463518	6
3328	84528	7
3328	293920	8
3328	264554	9
3328	63919	10
3329	3495	1
3329	90519	2
3329	21975	3
3329	16195	4
3329	393164	5
3329	530	6
3329	188776	7
3329	748	8
3329	380402	9
3329	177528	10
3330	48718	1
3330	260006	2
